NCT Number,Title,Acronym,Status,Study Results,Conditions,Interventions,Outcome Measures,Sponsor/Collaborators,Gender,Age,Phases,Enrollment,Funded Bys,Study Type,Study Designs,Other IDs,Start Date,Primary Completion Date,Completion Date,First Posted,Results First Posted,Last Update Posted,Locations,Study Documents,URL
NCT00073632,Acceptance-Based Treatment for Generalized Anxiety Disorder,,Completed,No Results Available,Anxiety Disorders|Generalized Anxiety Disorder,Behavioral: Acceptance Based Behavioral Therapy,"Clinician Severity Rating from ADIS for GAD|Penn State Worry Questionnaire|Depression Anxiety and Stress Scales, anxiety and stress subscales","University of Massachusetts, Boston|National Institute of Mental Health (NIMH)",All,"18 Years and older   (Adult, Older Adult)",Phase 1,50,Other|NIH,Interventional,Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Single (Outcomes Assessor)|Primary Purpose: Treatment,R21MH063208|DSIR AT-AS,May-02,Jul-06,Aug-06,3-Dec-03,null,6-Nov-13,"Center for Anxiety and Related Disorders, Boston, Massachusetts, United States",,https://ClinicalTrials.gov/show/NCT00073632
NCT00073645,Family and Peer Involvement in the Treatment of Anxiety Disorders in Children,,Completed,No Results Available,Anxiety Disorders,Behavioral: Peer/Group CBT|Behavioral: Family/Parents CBT,"ADIS C/P Interference Rating Scales (Silverman & Albano, 1996)|Children's Manifest Anxiety Scale - Revised (RCMAS; Reynolds & Richmond, 1978) and Internalizing subscale of the Child Behavior Checklist (CBCL; Achenbach, 1991)",Florida International University|National Institute of Mental Health (NIMH),All,8 Years to 14 Years   (Child),Phase 1,241,Other|NIH,Interventional,Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: None (Open Label)|Primary Purpose: Treatment,R01MH063997|DSIR 84-CTS,Jul-02,Dec-07,Jul-08,3-Dec-03,null,20-Aug-13,"Florida International University, Miami, Florida, United States",,https://ClinicalTrials.gov/show/NCT00073645
NCT00073684,Optimal Treatment Strategies for Sexually Abused Children,,Completed,No Results Available,"Child Abuse, Sexual",Behavioral: Trauma focused cognitive behavioral therapy (TF-CBT)|Behavioral: Brief abuse-focused treatment|Behavioral: Brief coping skills treatment|Behavioral: Extended abuse-focused treatment|Behavioral: Extended coping skills treatment,K-SADS-PL PTSD|Child Depression Inventory (CDI),Rowan University|National Institute of Mental Health (NIMH),All,4 Years to 11 Years   (Child),Phase 3,210,Other|NIH,Interventional,Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Single (Outcomes Assessor)|Primary Purpose: Treatment,R01MH064776|DSIR 84-CTS,Aug-03,Jul-09,Jul-09,3-Dec-03,null,8-May-14,"CARES Institute, Stratford, New Jersey, United States",,https://ClinicalTrials.gov/show/NCT00073684
NCT00073333,Assessment and Treatment of Social Skills Deficits in Individuals With Social Phobia,,Completed,Has Results,Social Phobia,Behavioral: Social Skills Training|Behavioral: Exposure Treatment|Behavioral: Placebo,Social Phobia Remission|Social Phobia Remission Rate at 6 Month Follow-up|Score on the SPAI,Milton S. Hershey Medical Center|National Institute of Mental Health (NIMH),All,"18 Years and older   (Adult, Older Adult)",Not Applicable,379,Other|NIH,Interventional,Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: None (Open Label)|Primary Purpose: Treatment,R01MH062547,Dec-02,Mar-08,Mar-08,21-Nov-03,2-Jul-13,18-Jul-13,"Penn State Milton S. Hershey Medical Center, Hershey, Pennsylvania, United States",,https://ClinicalTrials.gov/show/NCT00073333
NCT00073346,Treatment of Compulsive Hoarding,,Completed,No Results Available,Obsessive-Compulsive Disorder,Behavioral: Cognitive Behavioral Treatment,,Boston University|National Institute of Mental Health (NIMH),All,"18 Years and older   (Adult, Older Adult)",Phase 1,52,Other|NIH,Interventional,Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: None (Open Label)|Primary Purpose: Treatment,R21MH068539|DATR A2-AIA,Sep-03,null,Aug-06,21-Nov-03,null,20-Jun-13,"Hartford Hospital, Institute of Living, Hartford, Connecticut, United States|Boston University, Boston, Massachusetts, United States",,https://ClinicalTrials.gov/show/NCT00073346
NCT00071630,Therapeutic Processes and Treatment Outcome in Adolescents With Anxiety Disorders,,Completed,No Results Available,Anxiety Disorders,Behavioral: Cognitive Behavioral Therapy,,Temple University|National Institute of Mental Health (NIMH),All,8 Years to 13 Years   (Child),Phase 4,130,Other|NIH,Interventional,Allocation: Non-Randomized|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment,R01MH064484|DSIR CT-S,Sep-02,null,Aug-05,30-Oct-03,null,7-Nov-13,"Temple University, Philadelphia, Pennsylvania, United States|Macquarie University, Sydney, New South Wales, Australia",,https://ClinicalTrials.gov/show/NCT00071630
NCT00063375,Interactive Computer Treatment for Panic Disorder,,Completed,No Results Available,Panic Disorder,Behavioral: Computer Based Cognitive Behavioral Therapy,,Florida State University|National Institute of Mental Health (NIMH),All,"18 Years to 65 Years   (Adult, Older Adult)",Phase 1,60,Other|NIH,Interventional,Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: None (Open Label)|Primary Purpose: Treatment,R21MH062056|DSIR AT-AS,Jan-02,Feb-07,null,27-Jun-03,null,25-Oct-13,"Florida State University, Tallahassee, Florida, United States",,https://ClinicalTrials.gov/show/NCT00063375
NCT00057733,Stress Management Training in Patients Undergoing Radiation Therapy for Cancer,,Completed,No Results Available,"Anxiety Disorder|Depression|Unspecified Adult Solid Tumor, Protocol Specific",Procedure: psychosocial assessment and care|Procedure: quality-of-life assessment,,University of South Florida|National Cancer Institute (NCI),All,"18 Years and older   (Adult, Older Adult)",Not Applicable,null,Other|NIH,Interventional,Allocation: Randomized,MCC-0108|CDR0000069466|NCI-5721|NCI-P02-0227|TAGH-20291,Feb-03,Apr-05,Jun-06,9-Apr-03,null,30-May-13,"CCOP - Western Regional, Arizona, Phoenix, Arizona, United States|CCOP - Bay Area Tumor Institute, Oakland, California, United States|Howard University Cancer Center at Howard University Hospital, Washington, District of Columbia, United States|MBCCOP - Howard University Cancer Center, Washington, District of Columbia, United States|Comprehensive Cancer Care Center at Bethesda Memorial Hospital, Boynton Beach, Florida, United States|H. Lee Moffitt Cancer Center and Research Institute at University of South Florida, Tampa, Florida, United States|Cancer Care and Research Pavilion at St. Joseph's/Candler, Savannah, Georgia, United States|CCOP - Cancer Research for the Ozarks, Springfield, Missouri, United States|MBCCOP-Our Lady of Mercy Cancer Center, Bronx, New York, United States|CCOP - Columbus, Columbus, Ohio, United States|CCOP - Scott and White Hospital, Temple, Texas, United States|CCOP - Northwest, Tacoma, Washington, United States",,https://ClinicalTrials.gov/show/NCT00057733
NCT00057603,Deep Brain Stimulation for Treatment-Resistant Obsessive Compulsive Disorder,,Completed,No Results Available,Obsessive-Compulsive Disorder,Procedure: Deep Brain Stimulation,"Obsessive-compulsive scales, depression scales, neuropsychological evaluations, and survey",University of Florida|National Institute of Mental Health (NIMH),All,"23 Years to 65 Years   (Adult, Older Adult)",Not Applicable,6,Other|NIH,Interventional,Allocation: Non-Randomized|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment,R21MH064161|DATR A5-ETMA,Jan-01,Jul-09,Jul-09,7-Apr-03,null,9-Nov-11,"University of Florida College of Medicine, Gainesville, Florida, United States",,https://ClinicalTrials.gov/show/NCT00057603
NCT00055068,Family Based Treatment of Early Childhood Obsessive Compulsive Disorder,,Completed,No Results Available,Obsessive-Compulsive Disorder,Behavioral: Cognitive Behavioral Therapy (CBT)|Behavioral: Relaxation Training,,Rhode Island Hospital|National Institute of Mental Health (NIMH),All,5 Years to 8 Years   (Child),Phase 3,38,Other|NIH,Interventional,Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: None (Open Label)|Primary Purpose: Treatment,R21MH060669|DSIR CT-S,Mar-02,null,Feb-06,20-Feb-03,null,7-May-14,"Rhode Island Hospital/Brown University, Providence, Rhode Island, United States",,https://ClinicalTrials.gov/show/NCT00055068
NCT00005850,Combination Chemotherapy Plus Fluoxetine in Treating Patients With Advanced or Recurrent Non-Small Cell Lung Cancer,,Completed,No Results Available,Anxiety Disorder|Depression|Fatigue|Lung Cancer,Drug: cisplatin|Drug: fluoxetine|Drug: gemcitabine hydrochloride,Change in the MHI-17 global psychological distress subscale|Overall survival|Failure-free survival,Alliance for Clinical Trials in Oncology|National Cancer Institute (NCI),All,"Child, Adult, Older Adult",Phase 2,21,Other|NIH,Interventional,Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment,CALGB-119802|U10CA031946|CLB-119802|CDR0000067871,Aug-01,Sep-03,Sep-03,27-Jan-03,null,4-Jul-16,"Northeast Alabama Regional Medical Center, Anniston, Alabama, United States|Veterans Affairs Medical Center - San Diego, San Diego, California, United States|Veterans Affairs Medical Center - Washington, DC, Washington, District of Columbia, United States|Broward General Medical Center, Fort Lauderdale, Florida, United States|Memorial Regional Hospital Comprehensive Cancer Center, Hollywood, Florida, United States|Florida Hospital Cancer Institute, Orlando, Florida, United States|Helen and Harry Gray Cancer Institute at Good Samaritan Medical Center, West Palm Beach, Florida, United States|University of Chicago Cancer Research Center, Chicago, Illinois, United States|Louis A. Weiss Memorial Hospital, Chicago, Illinois, United States|West Suburban Center for Cancer Care, River Forest, Illinois, United States|Saint Anthony Medical Center, Rockford, Illinois, United States|Fort Wayne Medical Oncology and Hematology, Incorporated, Fort Wayne, Indiana, United States|Baptist Hospital East - Louisville, Louisville, Kentucky, United States|Veterans Affairs Medical Center - Baltimore, Baltimore, Maryland, United States|Massachusetts General Hospital Cancer Center, Boston, Massachusetts, United States|Beth Israel Medical Center, Boston, Massachusetts, United States|Lakeland Medical Center - St. Joseph, Saint Joseph, Michigan, United States|Ellis Fischel Cancer Center - Columbia, Columbia, Missouri, United States|Barnes-Jewish Hospital, Saint Louis, Missouri, United States|University of Nebraska Medical Center, Omaha, Nebraska, United States|Veterans Affairs Medical Center - Las Vegas, Las Vegas, Nevada, United States|Cooper University Hospital, Camden, New Jersey, United States|Elmhurst Hospital Center, Elmhurst, New York, United States|Queens Cancer Center of Queens Hospital, Jamaica, New York, United States|Memorial Sloan-Kettering Cancer Center, New York, New York, United States|State University of New York - Upstate Medical University, Syracuse, New York, United States|Veterans Affairs Medical Center - Syracuse, Syracuse, New York, United States|CCOP - Syracuse Hematology-Oncology Associates of Central New York, P.C., Syracuse, New York, United States|Veterans Affairs Medical Center - Asheville, Asheville, North Carolina, United States|NorthEast Oncology Associates, Concord, North Carolina, United States|Veterans Affairs Medical Center - Durham, Durham, North Carolina, United States|Cape Fear Valley Health System, Fayetteville, North Carolina, United States|Lenoir Memorial Hospital Cancer Center, Kinston, North Carolina, United States|FirstHealth Moore Regional Hospital, Pinehurst, North Carolina, United States|New Hanover Regional Medical Center, Wilmington, North Carolina, United States|Veterans Affairs Medical Center - Fargo, Fargo, North Dakota, United States|Veterans Affairs Medical Center - Dallas, Dallas, Texas, United States|Martha Jefferson Hospital, Charlottesville, Virginia, United States|Virginia Oncology Associates - Norfolk, Norfolk, Virginia, United States|Oncology and Hematology Associates of Southwest Virginia, Inc., Roanoke, Virginia, United States|St. Mary's Medical Center, Huntington, West Virginia, United States|Ministry Medical Group - Northern Region, Rhinelander, Wisconsin, United States|University of Puerto Rico School of Medicine Medical Sciences Campus, San Juan, Puerto Rico",,https://ClinicalTrials.gov/show/NCT00005850
NCT00014482,Music Therapy to Ease Pain and Emotional Distress in Patients With Hematologic Cancer Who Are Undergoing High-Dose Therapy and Stem Cell Transplantation,,Completed,No Results Available,Anxiety Disorder|Chronic Myeloproliferative Disorders|Depression|Lymphoma|Multiple Myeloma and Plasma Cell Neoplasm|Myelodysplastic Syndromes|Pain,Procedure: pain therapy|Procedure: psychosocial assessment and care,,Memorial Sloan Kettering Cancer Center|National Cancer Institute (NCI),All,"18 Years and older   (Adult, Older Adult)",Not Applicable,null,Other|NIH,Interventional,Allocation: Randomized,00-134|CDR0000068547|NCI-G01-1934,Dec-00,Mar-03,Mar-03,27-Jan-03,null,18-Jun-13,"Memorial Sloan-Kettering Cancer Center, New York, New York, United States",,https://ClinicalTrials.gov/show/NCT00014482
NCT00022074,Gabapentin For the Control of Hot Flashes in Women With Breast Cancer,,Completed,No Results Available,Anxiety Disorder|Breast Cancer|Depression|Hot Flashes,Drug: gabapentin|Procedure: quality-of-life assessment,,Gary Morrow|National Cancer Institute (NCI)|University of Rochester,Female,"up to 120 Years   (Child, Adult, Older Adult)",Not Applicable,null,Other|NIH,Interventional,Allocation: Randomized|Masking: None (Open Label)|Primary Purpose: Supportive Care,CDR0000068780|URCC-U2101|NCI-P01-0183,Jul-01,Jun-05,Jun-05,27-Jan-03,null,15-Oct-15,"MBCCOP - Gulf Coast, Mobile, Alabama, United States|CCOP - Greater Phoenix, Phoenix, Arizona, United States|CCOP - Scottsdale Oncology Program, Scottsdale, Arizona, United States|CCOP - Colorado Cancer Research Program, Incorporated, Denver, Colorado, United States|MBCCOP - Hawaii, Honolulu, Hawaii, United States|CCOP - Central Illinois, Decatur, Illinois, United States|CCOP - Wichita, Wichita, Kansas, United States|CCOP - Kalamazoo, Kalamazoo, Michigan, United States|CCOP - Metro-Minnesota, Saint Louis Park, Minnesota, United States|CCOP - Northern New Jersey, Hackensack, New Jersey, United States|CCOP - North Shore University Hospital, Manhasset, New York, United States|CCOP - Syracuse Hematology-Oncology Associates of Central New York, P.C., Syracuse, New York, United States|CCOP - Southeast Cancer Control Consortium, Winston-Salem, North Carolina, United States|CCOP - Columbus, Columbus, Ohio, United States|CCOP - Dayton, Dayton, Ohio, United States|CCOP - Virginia Mason Research Center, Seattle, Washington, United States|CCOP - Northwest, Tacoma, Washington, United States|CCOP - Marshfield Medical Research and Education Foundation, Marshfield, Wisconsin, United States",,https://ClinicalTrials.gov/show/NCT00022074
