DrugID,IndicationID,DrugIndicationID,LeadCompanyID,Drug_Name,Generic_Name,Lead_Company,Ticker,State,Country,Continent,Market_Cap,Disease_Group,Sub_Disease_Group,Indication_Name,Lead_Indication,Current_Phase,Event_Phase,Likelihood_of_Approval,Molecule,Target,Drug_Classification,Imaging_Agent,Route_of_Administration,Fast_Track,SPA,Orphan,Breakthrough,RMAT,QIDP,Est_US_Approval_Date,Est_EU_Approval_Date,Est_Japan_Approval_Date,Actual_US_Approval_Date,Actual_EU_Approval_Date,Actual_Japan_Approval_Date,Future_PDUFA_Date,Future_NDA_BLA_Date,NDA_BLA_Date,Phase_III_Date,Phase_II_Date,Phase_I_Date,IND_Date,Phase_III_Event_Date,Phase_II_Event_Date,Phase_I_Event_Date,Lead_Company_Revenue_Pct_US,Peak_US_Revenue,US_2016,US_2017,US_2018,US_2019_YTD,WW_2016,WW_2017,WW_2018,WW_2019_YTD,Last_Quarter_Reported,Partner
17888,137,23368,51,Soliqua 100/33,insulin glargine/lixisenatide,Sanofi,SNY,,France,Europe,1.05588E+11,Endocrine,Diabetes Mellitus,"Diabetes Mellitus, Type II",Y,Approved,Approved,100% (Same As Avg.),Peptide,GLP-1 Receptor^ Insulin Receptor,Non-NME,No,Subcutaneous (SQ),N,N,N,N,N,N,,,01/01/2019 - 01/01/2019,11/21/16,01/11/17,,,,12/23/15,,11/21/11,,,01/15/14,11/21/11,02/10/10,82%,679.3,N/A,$    26.1,$    27.6,N/A,N/A,$    26.1,$    83.2,$    31.5,Q1 2019,"Alkermes plc, Royalty Pharma AG, Zealand Pharma A/S"
279,394,526,21,Soliris,eculizumab,"Alexion Pharmaceuticals, Inc.",ALXN,Connecticut,United States,North America,24868581569,Autoimmune/immunology,Paroxysmal Nocturnal Hemoglobinuria,Paroxysmal Nocturnal Hemoglobinuria (PNH),Y,Approved,Approved,100% (Same As Avg.),Monoclonal Antibody,Complement Pathway,Biologic,No,Intravenous (IV),N,Y,Y,,N,N,,,,03/16/07,06/22/07,04/16/10,,,09/20/06,11/01/04,,,,07/23/04,02/06/04,12/12/02,100%,1045.1,N/A,"$  1,235.0","$  1,588.4",$   960.0,"$  2,844.0","$  3,144.1","$  3,563.0","$  1,942.8",Q2 2019,"DRI Capital Inc., Lonza Group AG"
279,469,17066,21,Soliris,eculizumab,"Alexion Pharmaceuticals, Inc.",ALXN,Connecticut,United States,North America,24868581569,Autoimmune/immunology,Other,Myasthenia Gravis (MG),N,Approved,Approved,100% (Same As Avg.),Monoclonal Antibody,Complement Pathway,Biologic,No,Intravenous (IV),N,N,Y,N,N,N,,,,10/23/17,08/14/17,12/26/17,,,12/23/16,,,,,03/05/14,10/07/08,,100%,,N/A,"$  1,235.0","$  1,588.4",$   960.0,"$  2,844.0","$  3,144.1","$  3,563.0","$  1,942.8",Q2 2019,"DRI Capital Inc., Lonza Group AG"
279,2893,17704,21,Soliris,eculizumab,"Alexion Pharmaceuticals, Inc.",ALXN,Connecticut,United States,North America,24868581569,Hematology,General,Hemolytic Uremic Syndrome (HUS),N,Approved,Approved,100% (Same As Avg.),Monoclonal Antibody,Complement Pathway,Biologic,No,Intravenous (IV),N,N,Y,N,N,N,,,,09/23/11,06/20/07,09/13/13,,,04/07/11,,07/23/09,,,,07/23/09,12/07/08,100%,169.2,N/A,"$  1,235.0","$  1,588.4",$   960.0,"$  2,844.0","$  3,144.1","$  3,563.0","$  1,942.8",Q2 2019,"DRI Capital Inc., Lonza Group AG"
279,703,20518,21,Soliris,eculizumab,"Alexion Pharmaceuticals, Inc.",ALXN,Connecticut,United States,North America,24868581569,Autoimmune/immunology,Other,"Neuromyelitis Optica (Devic's syndrome, NMO)",N,Approved,Approved,100% (Same As Avg.),Monoclonal Antibody,Complement Pathway,Biologic,No,Intravenous (IV),N,N,Y,N,N,N,,07/25/2019 - 09/30/2019,12/01/2019 - 06/30/2020,06/27/19,,,,,12/31/18,03/06/14,05/19/09,,,03/06/14,05/19/09,,100%,,N/A,"$  1,235.0","$  1,588.4",$   960.0,"$  2,844.0","$  3,144.1","$  3,563.0","$  1,942.8",Q2 2019,"DRI Capital Inc., Lonza Group AG"
7373,603,8920,470,Solodyn,"minocycline hydrochloride, minocycline HCl",Bausch Health Companies Inc.,BHC,Quebec,Canada,North America,7936757676,Dermatology,General,Acne,Y,Approved (Generic Competition),Approved,100% (Same As Avg.),Small Molecule,Bacterial ribosome^ Protein synthesis,Non-NME,No,Oral (PO),N,N,N,N,N,N,,,,05/08/06,,,,,06/30/05,,,,,,,,N/A,,N/A,N/A,N/A,N/A,N/A,$    70.0,$    38.0,$     4.0,Q1 2019,N/A
25842,534,35985,3356,Solosec,secnidazole,Lupin Limited,LPC:IN,,India,Asia,,Infectious disease,"Antibacterial, Mycobacterial, or Fungal",Urinary Tract and Reproductive Tract Infections (Antibacterial),Y,Approved,Approved,100% (Same As Avg.),Small Molecule,Microbial DNA^ Reactive Oxygen Species/Free Radicals,New Molecular Entity (NME),No,Oral (PO),Y,N,N,N,N,Y,,,,09/15/17,,,,,01/17/17,05/04/15,,,,05/04/15,05/28/14,,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"Symbiomix Therapeutics, LLC"
19332,214,25481,3464,Soltamox,tamoxifen citrate,Midatech Pharma PLC,MTP,,United Kingdom,Europe,40926371,Oncology,Solid,Breast Cancer,Y,Approved,Approved,100% (Same As Avg.),Small Molecule,Estrogen Receptor Alpha (ER1 or ER alpha)^ Estrogen Receptor Beta (ER2 or ER beta),Non-NME,No,Oral (PO),N,N,N,,N,N,,,,10/29/05,,,,,,,,,,,,,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Perrigo Company PLC
3015,680,5145,220,Somatuline Autogel,lanreotide acetate,Ipsen SA,IPSEY,,France,Europe,,Endocrine,Other,Acromegaly,Y,Approved,Approved,100% (Same As Avg.),Peptide,Somatostatin Receptors,New Molecular Entity (NME),No,Subcutaneous (SQ),N,N,Y,,N,N,,,,08/30/07,12/31/05,06/29/12,,,10/30/06,,,,,10/16/06,,,N/A,,N/A,N/A,N/A,N/A,$   594.8,$   807.6,$   997.7,$   319.0,Q1 2019,Teijin Pharma Limited
3015,347,5146,220,Somatuline Autogel,lanreotide acetate,Ipsen SA,IPSEY,,France,Europe,,Oncology,Solid,Neuroendocrine Tumors (NET),N,Approved,Approved,98% (2% Below Avg.),Peptide,Somatostatin Receptors,New Molecular Entity (NME),No,Subcutaneous (SQ),N,N,N,N,N,N,,,,12/16/14,02/27/15,07/03/17,,,06/30/14,03/20/09,,,,06/01/06,,,N/A,,N/A,N/A,N/A,N/A,$   594.8,$   807.6,$   997.7,$   319.0,Q1 2019,Teijin Pharma Limited
1227,680,1862,210,Somavert,pegvisomant,Nektar Therapeutics,NKTR,California,United States,North America,3262656604,Endocrine,Other,Acromegaly,Y,Approved,Approved,100% (Same As Avg.),Protein,Growth hormone receptor (GHR),New Molecular Entity (NME),No,Subcutaneous (SQ),N,N,N,N,N,N,,,,03/27/03,11/13/02,,,,,,,,,02/14/01,,,N/A,,$    70.0,$    95.0,$   103.0,$    50.0,$   232.0,$   253.0,$   268.0,$   127.0,Q2 2019,"DRI Capital Inc., Pfizer Inc."
23887,584,32933,587,Soolantra,ivermectin,Galderma S.A.,,,Switzerland,Europe,,Dermatology,General,Rosacea,N,Approved,Approved,100% (Same As Avg.),Small Molecule,Glutamate-gated chloride ion channels (invertebrates),Non-NME,No,Topical,N,N,N,N,N,N,,,,12/23/14,03/24/15,,,,,,,,,12/21/11,,,N/A,,$     0.0,$     0.0,$     0.0,$     0.0,$     0.0,$     0.0,$     0.0,$     0.0,N/A,N/A
21062,155,28307,8963,Sorilux,calcipotriene,Mayne Pharma Group Limited,MYX: ASX,,Australia,Oceania,,Autoimmune/immunology,Psoriasis,Psoriasis,N,Approved,Approved,100% (Same As Avg.),Small Molecule,Glucocorticoid Receptor (GR)^ Vitamin D receptor,Non-NME,No,Topical,N,N,N,,N,N,,,,10/06/10,,,,,12/21/09,,,,,07/22/09,,,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30832,3581,42637,4042,Sotylize,sotalol hydrochloride,"Arbor Pharmaceuticals, LLC",,Georgia,United States,North America,,Cardiovascular,Dysrythmia (Arrythmia),Ventricular Tachycardia or Fibrillation,Y,Approved,Approved,100% (Same As Avg.),Small Molecule,Beta Adrenergic Receptors^ Potassium channels,Non-NME,No,Oral (PO),N,N,Y,N,N,N,,,,10/22/14,,,,,12/23/13,,,,,,,,N/A,,$     0.0,$     0.0,$     0.0,$     0.0,$     0.0,$     0.0,$     0.0,$     0.0,N/A,N/A
16284,176,20973,179,Sovaldi,sofosbuvir,"Gilead Sciences, Inc.",GILD,California,United States,North America,83179741051,Infectious disease,Antiviral,Hepatitis C (HCV) (Antiviral),Y,Approved,Approved,100% (Same As Avg.),Small Molecule,HCV Polymerase - Nucleoside Binding Site,New Molecular Entity (NME),No,Oral (PO),Y,N,N,Y,N,N,,,,12/06/13,01/16/14,03/26/15,,,04/08/13,11/01/11,01/21/10,,,11/01/11,01/21/10,,100%,,"$  1,895.0",$   130.0,N/A,N/A,"$  4,001.0",$   964.0,N/A,N/A,Q4 2017,Biotoscana International
2010,440,3275,3612,Spectracef,cefditoren pivoxil,Vansen Pharma Inc.,VNSN,,Canada,North America,2574000,Infectious disease,"Antibacterial, Mycobacterial, or Fungal",Skin and Skin-Structure Infections (Antibacterial),N,Approved,Approved,100% (Same As Avg.),Small Molecule,Gram-Negative Bacteria^ Penicillin Binding Proteins (PBP),New Molecular Entity (NME),No,Oral (PO),N,N,N,,N,N,,,,08/29/01,,,,,,,,,,,,,N/A,,N/A,N/A,N/A,N/A,N/A,$    68.2,$    42.3,N/A,Q4 2018,"Meiji Seika Pharma Co., Ltd"
2010,643,5629,3612,Spectracef,cefditoren pivoxil,Vansen Pharma Inc.,VNSN,,Canada,North America,2574000,Infectious disease,"Antibacterial, Mycobacterial, or Fungal",Respiratory Tract Infections (Excluding Pneumonia) (Antibacterial),Y,Approved,Approved,100% (Same As Avg.),Small Molecule,Gram-Negative Bacteria^ Penicillin Binding Proteins (PBP),New Molecular Entity (NME),No,Oral (PO),N,N,N,,N,N,,,,08/29/01,,,,,,,,,,,,,N/A,,N/A,N/A,N/A,N/A,N/A,$    68.2,$    42.3,N/A,Q4 2018,"Meiji Seika Pharma Co., Ltd"
2010,488,5630,3612,Spectracef,cefditoren pivoxil,Vansen Pharma Inc.,VNSN,,Canada,North America,2574000,Infectious disease,"Antibacterial, Mycobacterial, or Fungal",Community Acquired Pneumonia (CAP) (Antibacterial),N,Approved,Approved,100% (Same As Avg.),Small Molecule,Gram-Negative Bacteria^ Penicillin Binding Proteins (PBP),New Molecular Entity (NME),No,Oral (PO),N,N,N,,N,N,,,,08/21/02,,,,,,,,,,,,,N/A,,N/A,N/A,N/A,N/A,N/A,$    68.2,$    42.3,N/A,Q4 2018,"Meiji Seika Pharma Co., Ltd"
18461,3065,24189,64,Spinraza,nusinersen,"Biogen, Inc.",BIIB,Massachusetts,United States,North America,46991785631,Metabolic,Single-Gene Disorders (Non-Inborn Errors of Metabolism),Spinal Muscular Atrophy,Y,Approved,Approved,100% (Same As Avg.),Antisense,Survival of Motor Neuron (SMN) Protein,New Molecular Entity (NME),No,Intrathecal,Y,N,Y,N,N,N,,,,12/23/16,06/01/17,06/30/17,,,09/26/16,08/01/14,10/24/12,12/19/11,,08/01/14,10/24/12,12/19/11,N/A,,$     5.0,$   657.0,$   854.0,$   453.9,$     5.0,$   883.7,"$  1,724.3","$  1,006.7",Q2 2019,"Ionis Pharmaceuticals, Inc."
2380,73,4025,70,Spiriva,tiotropium bromide,Boehringer Ingelheim GmbH,,,Germany,Europe,,Respiratory,COPD,Chronic Obstructive Pulmonary Disease (COPD),Y,Approved,Approved,100% (Same As Avg.),Small Molecule,Muscarinic acetylcholine receptor,New Molecular Entity (NME),No,Inhaled,N,N,N,N,N,N,,,,01/30/04,10/09/01,10/22/04,,,12/18/01,,,,,10/09/01,,,90%,2060.5,N/A,N/A,N/A,N/A,N/A,"$  3,427.6","$  2,669.9",N/A,Q4 2018,Pfizer Inc.
2380,72,21839,70,Spiriva,tiotropium bromide,Boehringer Ingelheim GmbH,,,Germany,Europe,,Respiratory,Asthma,Asthma,N,Approved,Approved,100% (Same As Avg.),Small Molecule,Muscarinic acetylcholine receptor,New Molecular Entity (NME),No,Inhaled,N,N,N,N,N,N,,,,09/16/15,09/08/14,,,,,,,,,11/12/08,08/01/06,,90%,2735.1,N/A,N/A,N/A,N/A,N/A,"$  3,427.6","$  2,669.9",N/A,Q4 2018,Pfizer Inc.
20638,167,27566,223,Spravato,esketamine,Johnson & Johnson,JNJ,New Jersey,United States,North America,3.5783E+11,Psychiatry,Unipolar Depression,Major Depressive Disorder (MDD),Y,Approved,Approved,100% (Same As Avg.),Small Molecule,NMDA Glutamate Receptor,Non-NME,No,"Intranasal, Intravenous (IV)",Y,N,N,Y,N,N,,09/01/2019 - 03/31/2020,,03/05/19,,,,,09/04/18,08/21/15,,,,08/21/15,03/21/13,,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
26548,3009,37026,5428,Spritam,levetiracetam,Aprecia Pharmaceuticals Company,,Pennsylvania,United States,North America,,Neurology,Seizure Disorders (Epilepsy),Partial Seizures (Epilepsy),Y,Approved,Approved,100% (Same As Avg.),Small Molecule,SV2A synaptic vesicle protein,Non-NME,No,Oral (PO),N,N,N,N,N,N,,,,07/31/15,,,,,10/01/14,,,,,06/04/14,,,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
17759,3127,23160,3445,Sprix,ketorolac tromethamine,Zyla Life Sciences,ZCOR,Pennsylvania,United States,North America,,Neurology,Pain,Acute Pain,Y,Approved,Approved,100% (Same As Avg.),Small Molecule,"Cyclooxygenases (COX-1, COX-2, and COX-3)",Non-NME,No,Intranasal,N,N,N,,N,N,,,,05/14/10,,,,,12/05/08,,,,,,,,N/A,,N/A,$    20.0,$    23.4,$     5.2,N/A,$    20.0,$    23.4,$     5.2,Q1 2019,"Bausch Health Companies Inc., Teva Pharmaceutical Industries Ltd."
2179,198,3624,73,Sprycel,dasatinib,Bristol-Myers Squibb Company,BMY,New York,United States,North America,75880921003,Oncology,Hematologic,Chronic Myelogenous Leukemia (CML),N,Approved,Approved,100% (Same As Avg.),Small Molecule,BCR-ABL Fusion Protein^ Src Kinase Family^ Tyrosine Kinases,New Molecular Entity (NME),No,Oral (PO),Y,N,Y,N,N,N,,,,06/28/06,11/20/06,01/21/09,,,12/28/05,,,,,,07/28/05,12/05/04,N/A,,$   969.0,"$  1,105.0","$  1,091.0",$   547.0,"$  1,824.0","$  2,287.6","$  2,136.5","$  1,073.8",Q2 2019,"Otsuka Holdings Co., Ltd."
2179,199,4640,73,Sprycel,dasatinib,Bristol-Myers Squibb Company,BMY,New York,United States,North America,75880921003,Oncology,Hematologic,Acute Lymphoblastic Leukemia (ALL),Y,Approved,Approved,100% (Same As Avg.),Small Molecule,BCR-ABL Fusion Protein^ Src Kinase Family^ Tyrosine Kinases,New Molecular Entity (NME),No,Oral (PO),N,N,Y,N,N,N,,,,06/28/06,11/20/06,01/21/09,,,12/28/05,,,,,,11/18/05,,N/A,,$   969.0,"$  1,105.0","$  1,091.0",$   547.0,"$  1,824.0","$  2,287.6","$  2,136.5","$  1,073.8",Q2 2019,"Otsuka Holdings Co., Ltd."
1791,194,2855,289,Stalevo,"carbidopa, entacapone, levodopa",Novartis AG,NVS,,Switzerland,Europe,2.10594E+11,Neurology,Neurodegenerative,Parkinson's Disease (PD),Y,Approved (Generic Competition),Approved,100% (Same As Avg.),Small Molecule,Aromatic L-amino acid decarboxylase (AADC)^ Catechol-O-methyltransferase (COMT)^ Dopamine Receptor - Unspecified,Non-NME,No,Oral (PO),N,N,N,N,N,N,,,,06/13/03,10/17/03,07/17/14,,,08/26/02,,,,,,,,60%,17.5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Q4 2015,"Eisai Co., Ltd., Orion Corporation"
1693,137,2718,289,Starlix,nateglinide,Novartis AG,NVS,,Switzerland,Europe,2.10594E+11,Endocrine,Diabetes Mellitus,"Diabetes Mellitus, Type II",Y,Approved (Generic Competition),Approved,100% (Same As Avg.),Small Molecule,ATP-sensitive potassium channel - pancreatic beta-cells,New Molecular Entity (NME),No,Oral (PO),N,N,N,,N,N,,,,12/22/00,04/05/01,12/22/08,,,,,,,,,,,N/A,,$     0.0,$     0.0,$     0.0,$     0.0,$     0.0,$     0.0,$     0.0,$     0.0,N/A,"Ajinomoto Bio-Pharma Services, Astellas Pharma, Inc."
8365,168,10371,2672,Stavzor,valproic acid,"Hisamitsu Pharmaceutical Co., Inc.",4530:JP,,Japan,Asia,,Psychiatry,Bipolar,Bipolar Disorder,Y,Approved,Approved,100% (Same As Avg.),Small Molecule,GABA Receptors,Non-NME,No,Oral (PO),N,N,N,,N,N,,,,07/29/08,,,,,12/22/06,,,,,,,,N/A,,N/A,N/A,N/A,$     0.0,N/A,N/A,N/A,$     0.0,N/A,Thermo Fisher Scientific
8365,288,10372,2672,Stavzor,valproic acid,"Hisamitsu Pharmaceutical Co., Inc.",4530:JP,,Japan,Asia,,Neurology,Headache,Migraine and Other Headaches,Y,Approved,Approved,100% (Same As Avg.),Small Molecule,GABA Receptors,Non-NME,No,Oral (PO),N,N,N,,N,N,,,,07/29/08,,,,,12/22/06,,,,,,,,N/A,,N/A,N/A,N/A,$     0.0,N/A,N/A,N/A,$     0.0,N/A,Thermo Fisher Scientific
8365,3009,10373,2672,Stavzor,valproic acid,"Hisamitsu Pharmaceutical Co., Inc.",4530:JP,,Japan,Asia,,Neurology,Seizure Disorders (Epilepsy),Partial Seizures (Epilepsy),Y,Approved,Approved,100% (Same As Avg.),Small Molecule,GABA Receptors,Non-NME,No,Oral (PO),N,N,N,,N,N,,,,07/29/08,,,,,12/22/06,,,,,,,,N/A,,N/A,N/A,N/A,$     0.0,N/A,N/A,N/A,$     0.0,N/A,Thermo Fisher Scientific
17231,137,22363,254,Steglatro,ertugliflozin,"Merck & Co., Inc.",MRK,New Jersey,United States,North America,2.2384E+11,Endocrine,Diabetes Mellitus,"Diabetes Mellitus, Type II",Y,Approved,Approved,100% (Same As Avg.),Small Molecule,SGLT,New Molecular Entity (NME),No,Oral (PO),N,N,N,N,N,N,,,,12/19/17,03/21/18,,,,12/19/16,10/07/13,03/09/10,,,10/07/13,03/09/10,01/27/10,60%,403.9,N/A,N/A,N/A,$     0.0,N/A,N/A,N/A,$     0.0,N/A,Pfizer Inc.
24323,137,33696,254,Steglujan,ertugliflozin/sitagliptin,"Merck & Co., Inc.",MRK,New Jersey,United States,North America,2.2384E+11,Endocrine,Diabetes Mellitus,"Diabetes Mellitus, Type II",Y,Approved,Approved,100% (Same As Avg.),Small Molecule,Dipeptidyl peptidase IV (DPP-IV)^ SGLT,New Molecular Entity (NME),No,Oral (PO),N,N,N,N,N,N,,,,12/19/17,03/23/18,,,,12/19/16,05/22/14,,,,04/09/14,04/29/13,,N/A,367,N/A,N/A,N/A,$     0.0,N/A,N/A,N/A,$     0.0,N/A,Pfizer Inc.
464,155,821,223,Stelara,ustekinumab,Johnson & Johnson,JNJ,New Jersey,United States,North America,3.5783E+11,Autoimmune/immunology,Psoriasis,Psoriasis,Y,Approved,Approved,100% (Same As Avg.),Monoclonal Antibody,IL-12 (Interleukin-12) and IL-12 receptor^ IL-23 (Interleukin-23),Biologic,No,"Intravenous (IV), Subcutaneous (SQ)",N,N,N,N,N,N,,,,09/25/09,01/16/09,01/25/11,,,12/04/07,12/01/05,,,,12/20/05,11/11/04,,N/A,,"$  2,263.0","$  2,767.0","$  3,469.0",$   882.0,"$  3,232.0","$  4,011.0","$  5,252.3","$  1,449.5",Q1 2019,"Bristol-Myers Squibb Company, DRI Capital Inc., Mitsubishi Tanabe Pharma Corporation"
464,156,3729,223,Stelara,ustekinumab,Johnson & Johnson,JNJ,New Jersey,United States,North America,3.5783E+11,Autoimmune/immunology,Inflammatory Bowel Disease,Crohn's Disease,N,Approved,Approved,100% (Same As Avg.),Monoclonal Antibody,IL-12 (Interleukin-12) and IL-12 receptor^ IL-23 (Interleukin-23),Biologic,No,"Intravenous (IV), Subcutaneous (SQ)",N,N,Y,N,N,N,,,,09/26/16,11/11/16,03/30/17,,,11/30/15,08/04/11,05/31/05,,,08/04/11,05/31/05,,N/A,,"$  2,263.0","$  2,767.0","$  3,469.0",$   882.0,"$  3,232.0","$  4,011.0","$  5,252.3","$  1,449.5",Q1 2019,"Bristol-Myers Squibb Company, DRI Capital Inc., Mitsubishi Tanabe Pharma Corporation"
464,336,4421,223,Stelara,ustekinumab,Johnson & Johnson,JNJ,New Jersey,United States,North America,3.5783E+11,Autoimmune/immunology,Psoriasis,Psoriatic Arthritis (PA),N,Approved,Approved,100% (Same As Avg.),Monoclonal Antibody,IL-12 (Interleukin-12) and IL-12 receptor^ IL-23 (Interleukin-23),Biologic,No,"Intravenous (IV), Subcutaneous (SQ)",N,N,N,N,N,N,,,,09/23/13,09/23/13,,,,12/06/12,12/17/09,,,,12/17/09,12/20/05,,N/A,,"$  2,263.0","$  2,767.0","$  3,469.0",$   882.0,"$  3,232.0","$  4,011.0","$  5,252.3","$  1,449.5",Q1 2019,"Bristol-Myers Squibb Company, DRI Capital Inc., Mitsubishi Tanabe Pharma Corporation"
969,160,2278,6571,Stendra,avanafil,Metuchen Pharmaceuticals LLC,,New Jersey,United States,North America,,Urology,Male Sexual Dysfunction,Erectile Dysfunction (ED),Y,Approved,Approved,100% (Same As Avg.),Small Molecule,Phosphodiesterase 5 (PDE5),New Molecular Entity (NME),No,Oral (PO),N,Y,N,N,N,N,,,,04/27/12,06/21/13,,,,06/30/11,12/12/08,04/22/04,,,05/08/08,04/22/04,,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Q3 2014,"Acerus Pharmaceuticals Corporation, Mitsubishi Tanabe Pharma Corporation, The Menarini Group, Vivus, Inc."
18856,73,24790,70,Stiolto Respimat,tiotropium and olodaterol,Boehringer Ingelheim GmbH,,,Germany,Europe,,Respiratory,COPD,Chronic Obstructive Pulmonary Disease (COPD),Y,Approved,Approved,100% (Same As Avg.),Small Molecule,Beta Adrenergic Receptors^ Muscarinic acetylcholine receptor,New Molecular Entity (NME),No,Inhaled,N,N,N,N,N,N,,,,05/21/15,05/20/15,09/28/15,,,,09/21/11,,,,09/21/11,,,N/A,,N/A,$     0.0,$     0.0,$     0.0,N/A,$     0.0,$     0.0,$     0.0,N/A,N/A
15117,213,19372,59,Stivarga,regorafenib,Bayer AG,BAYRY,,Germany,Europe,,Oncology,Solid,Colorectal Cancer (CRC),Y,Approved,Approved,100% (Same As Avg.),Small Molecule,KIT/c-KIT^ Platelet-derived growth factor receptor (PDGFR)^ Raf kinase^ VEGF Receptor (VEGFR),New Molecular Entity (NME),No,Oral (PO),Y,N,N,N,N,N,,,,09/27/12,08/26/13,03/25/13,,,04/30/12,05/07/10,,,,05/07/10,,05/17/09,80%,567,$   157.3,$   148.3,$   174.7,N/A,$   304.7,$   360.7,$   369.6,$   225.8,Q2 2019,"Amgen, Inc."
15117,626,23280,59,Stivarga,regorafenib,Bayer AG,BAYRY,,Germany,Europe,,Oncology,Solid,Gastrointestinal Stromal Tumor (GIST),N,Approved,Approved,100% (Same As Avg.),Small Molecule,KIT/c-KIT^ Platelet-derived growth factor receptor (PDGFR)^ Raf kinase^ VEGF Receptor (VEGFR),New Molecular Entity (NME),No,Oral (PO),Y,N,Y,N,N,N,,06/26/2014 - 09/01/2014,09/01/2013 - 09/01/2013,02/25/13,,08/20/13,,,08/30/12,01/10/11,,,,01/10/11,,05/19/09,80%,,$   157.3,$   148.3,$   174.7,N/A,$   304.7,$   360.7,$   369.6,$   225.8,Q2 2019,"Amgen, Inc."
15117,297,24812,59,Stivarga,regorafenib,Bayer AG,BAYRY,,Germany,Europe,,Oncology,Solid,Hepatocellular (Liver) Cancer (HCC) (Including Secondary Metastases),N,Approved,Approved,100% (Same As Avg.),Small Molecule,KIT/c-KIT^ Platelet-derived growth factor receptor (PDGFR)^ Raf kinase^ VEGF Receptor (VEGFR),New Molecular Entity (NME),No,Oral (PO),Y,N,Y,N,N,N,,,,04/27/17,08/02/17,06/26/17,,,10/30/16,05/15/13,09/01/09,,,05/15/13,10/27/09,02/28/07,80%,,$   157.3,$   148.3,$   174.7,N/A,$   304.7,$   360.7,$   369.6,$   225.8,Q2 2019,"Amgen, Inc."
2145,246,3553,136,Strattera,atomoxetine hydrochloride,Eli Lilly & Company,LLY,Indiana,United States,North America,1.22564E+11,Psychiatry,Other,Attention Deficit Hyperactivity Disorder (ADHD),Y,Approved (Generic Competition),Approved,100% (Same As Avg.),Small Molecule,Norepinephrine (Noradrenaline) Reuptake/Transporter,New Molecular Entity (NME),No,Oral (PO),N,N,N,N,N,N,,,,11/26/02,,04/22/09,,,,,,,,,,,N/A,,$   534.9,$   284.8,$    89.6,$    22.7,$   854.7,$   618.0,$   450.7,$   148.8,Q2 2019,N/A
17360,2997,22575,21,Strensiq,asfotase alfa,"Alexion Pharmaceuticals, Inc.",ALXN,Connecticut,United States,North America,24868581569,Endocrine,Osteoporosis And Related Disorders Of Bone Breakdown,Hypophosphatasia,Y,Approved,Approved,100% (Same As Avg.),Protein,Tissue-nonspecific alkaline phosphatase (TNSALP),Biologic,No,Subcutaneous (SQ),Y,N,Y,Y,N,N,,,,10/23/15,08/28/15,07/06/15,,,12/23/14,08/04/10,12/01/08,08/20/08,,08/04/10,12/01/08,08/20/08,N/A,,$   177.5,$   280.1,$   374.3,$   205.7,$   209.4,$   339.8,$   475.1,$   271.4,Q2 2019,N/A
14843,549,18822,142,Striant,testosterone buccal system,Endo International plc,ENDP,,Ireland,Europe,554131557,Endocrine,Other,Hypogonadism,Y,Approved,Approved,100% (Same As Avg.),Steroid,Androgen receptors,Non-NME,No,Sublingual (SL)/Oral Transmucosal,N,N,N,,N,N,,,,06/19/03,02/29/04,,,,08/09/02,,,,,,,,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Q4 2012,"Catalent, Inc, Plethora Solutions Holdings plc"
13579,78,17148,179,Stribild,,"Gilead Sciences, Inc.",GILD,California,United States,North America,83179741051,Infectious disease,Antiviral,HIV / AIDS,Y,Approved,Approved,100% (Same As Avg.),Small Molecule,HIV Integrase^ Reverse Transcriptase,Non-NME,No,Oral (PO),N,N,N,N,N,N,,,,08/27/12,05/24/13,03/25/13,,,10/27/11,03/26/10,04/06/09,,,03/26/10,04/17/09,10/16/08,95%,2192.8,"$  1,523.0",$   811.0,$   505.0,$   145.0,"$  1,914.0","$  1,053.0",$   644.0,$   204.0,Q2 2019,Mylan N.V.
12092,73,15252,70,Striverdi Respimat,Olodaterol,Boehringer Ingelheim GmbH,,,Germany,Europe,,Respiratory,COPD,Chronic Obstructive Pulmonary Disease (COPD),Y,Approved,Approved,100% (Same As Avg.),Small Molecule,Beta Adrenergic Receptors,New Molecular Entity (NME),No,Inhaled,N,N,N,N,N,N,,,,07/31/14,,,,,05/14/12,07/01/09,,,,05/20/09,02/13/08,,N/A,,$     0.0,$     0.0,$     0.0,$     0.0,$     0.0,$     0.0,$     0.0,$     0.0,N/A,N/A
