"Company ID","Company Name","Company Type (Public/Private)","Country","Market Cap","Currency","EBITDA Qtr","EBITDA Ann","EBITDA TTM","Total Revenue Qtr","Total Revenue Ann","Total Revenue TTM",
"2861","Theragence, Inc.","Private","United States","","","","","","","","",
"7580","Theragene Pharmaceuticals, Inc.","Private","United States","","","","","","","","",
"7742","Theragnostics Ltd.","Private","United Kingdom","","","","","","","","",
"9170","Theralase Technologies Inc.","Public","Canada","","","","","","","","",
"4375","TheraMAB LLC","Private","Russia","","","","","","","","",
"8666","TheraNexus","Public","France","","","","","","","","",
"7023","Therapeia GmbH & Co KG","Private","Germany","","","","","","","","",
"7888","Therapeutics, Inc.","Private","United States","","","","","","","","",
"4309","TherapeuticsMD, Inc.","Public","United States","649415645","USD","-34168171","-77415593","-113375547","3473535","16777713","15134155",
"3231","Therapix Biosciences, Ltd.","Public","Israel","7938503","USD","0","-5749000","","0","0","",
"5208","Therapure Biopharma Inc.","Private","Canada","","","","","","","","",
"8785","TherapyX Inc.","Private","United States","","","","","","","","",
"459","Theratechnologies Inc.","Public","Canada","253194002","CAD","0","-4159000","","0","7134000","",
"5862","TheraTest Laboratories Inc.","Private","United States","","","","","","","","",
"4724","Theravance Biopharma, Inc.","Public","Ireland","1134822686","USD","-61832000","-256096000","-251980000","12838000","15386000","49148000",
"4846","Theravectys S.A.","Private","France","","","","","","","","",
"3235","TheraVida, Inc.","Private","United States","","","","","","","","",
"3278","Theregen, Inc.","Private","United States","","","","","","","","",
"7874","Therios Healthcare","Private","United States","","","","","","","","",
"6587","Thermalin Diabetes LLC","Private","United States","","","","","","","","",
"4928","Thermo Fisher Scientific","Public","United States","","","","","","","","",
"5171","Theron Pharmaceuticals, Inc. ","Private","United States","","","","","","","","",
"6265","Thesan Pharmaceuticals, Inc.","Private","United States","","","","","","","","",
"5435","TheVax Genetics Vaccine Co. Ltd.","Private","United States","","","","","","","","",
"3989","Thrasos Theraputics, Inc.","Private","Canada","","","","","","","","",
"7822","Thrombolytic Science International, LLC","Private","United States","","","","","","","","",
"3717","Thrombotargets Corp","Private","Spain","","","","","","","","",
"9007","Tiburio Therapeutics Inc. ","Private","United States","","","","","","","","",
"9204","TICEBA GmbH","Private","Germany","","","","","","","","",
"8713","Tikcro Technologies Ltd.","Public","Israel","","","","","","","","",
"4115","TikoMed AB","Private","Sweden","","","","","","","","",
"9217","TILT Biotherapeutics Ltd.","Private","Finland","","","","","","","","",
"2687","Tioga Pharmaceuticals, Inc.","Private","United States","","","","","","","","",
"7660","Tioma Therapeutics, Inc.","Private","United States","","","","","","","","",
"9055","TIPR-HUYA Advancing Innovative Medicines","Private","China","","","","","","","","",
"380","Titan Pharmaceuticals, Inc.","Public","United States","5395953","USD","-1839000","-14085000","-7926000","1650000","215000","5439000",
"7530","Tivorsan Pharmaceuticals Inc.","Private","United States","","","","","","","","",
"5019","Tiziana Life Sciences plc","Public","United Kingdom","0","","","","","","","",
"5856","Tizona Therapeutics, Inc.","Private","United States","","","","","","","","",
"1263","TMRC Co., Ltd.","Private","Japan","","","","","","","","",
"8435","TMS Co., Ltd.","Private","Japan","","","","","","","","",
"7541","Tmunity Therapeutics ,Inc.","Private","United States","","","","","","","","",
"4320","Toa Eiyo Ltd.","Private","Japan","","","","","","","","",
"3023","Tocagen, Inc.","Public","United States","","","","","","","","",
"4668","Tokyo Metropolitan Institute of Medical Science","Private","Japan","","","","","","","","",
"2843","Tolera Therapeutics, Inc.","Private","United States","","","","","","","","",
"4497","Toleranzia AB","Public","Sweden","","","","","","","","",
"1877","Tolerion, Inc.","Private","United States","","","","","","","","",
"438","Tolerx, Inc.","Private","United States","","","","","","","","",
"2701","TOLMAR, Inc.","Private","United States","","","","","","","","",
"8362","Tonghua Dongbao Pharmaceutical Co., Ltd","Public","China","","","","","","","","",
"3362","Tonix Pharmaceuticals Holding Corp.","Public","United States","596544","USD","-5528000","-21221000","-24158000","0","0","0",
"4834","Tonus Therapeutics","Private","United States","","","","","","","","",
"5876","Topas Therapeutics GMBH","Private","Germany","","","","","","","","",
"4066","Topica Pharmaceuticals, Inc.","Private","United States","","","","","","","","",
"7224","TopiVert Pharma Limited","Private","United Kingdom","","","","","","","","",
"578","Toray Industries, Inc.","Public","Japan","","","","","","","","",
"3435","Torii Pharmaceutical Co., Ltd.","Public","Japan","","","","","","","","",
"7766","Torque Therapeutics, Inc.","Private","United States","","","","","","","","",
"4016","Torrent Pharmaceuticals Ltd.","Public","India","","","","","","","","",
"6953","TOT Biopharm Co., Ltd.","Private","China","","","","","","","","",
"8236","Tottori University","Private","Japan","","","","","","","","",
"4464","TR Therapeutics, Inc.","Private","United States","","","","","","","","",
"1332","TRACON Pharmaceuticals, Inc.","Public","United States","15533090","USD","-9100000","-18054000","-33291000","0","8755000","3000000",
"8037","Trans Chromosomics, Inc.","Private","Japan","","","","","","","","",
"8221","Transcenta Holding Ltd.","Private","China","","","","","","","","",
"2136","Transcription Factor Therapeutics, Inc.","Private","United States","","","","","","","","",
"7984","Transdermal Therapeutic Technologies LLC","Private","United States","","","","","","","","",
"382","Transgene S.A.","Public","France","","","","","","","","",
"7087","Translate Bio","Public","United States","","","","","","","","",
"5498","Translational Sciences, Inc.","Private","United States","","","","","","","","",
"4243","Transmedic Pte Ltd.","Private","Singapore","","","","","","","","",
"956","TransMolecular, Inc.","Private","United States","","","","","","","","",
"4043","Transparency Life Sciences","Private","United States","","","","","","","","",
"8743","TransThera Biosciences Co. Ltd","Private","China","","","","","","","","",
"4717","Traslational Cancer Drugs Pharma, S.L.","Private","Spain","","","","","","","","",
"3355","TRB Chemedica International SA","Private","Switzerland","","","","","","","","",
"2676","Treague Ltd.","Private","United Kingdom","","","","","","","","",
"5058","Treeway biotechnology","Private","Netherlands","","","","","","","","",
"9244","Trefoil Therapeutics, Inc.","Private","United States","","","","","","","","",
"5558","Trek Therapeutics, PBC","Private","United States","","","","","","","","",
"8444","Tremeau Pharmaceuticals, Inc.","Private","United States","","","","","","","","",
"8133","Treos Bio Limited","Private","United Kingdom","","","","","","","","",
"8156","Trethera Corporation","Private","United States","","","","","","","","",
"2849","Trevena, Inc.","Public","United States","73267837","USD","-4165000","-69423000","-36049000","3000000","0","5500000",
"4189","Treventis Corporation","Private","United States","","","","","","","","",
"4045","Trevi Therapeutics, Inc.","Public","United States","","","","","","","","",
"3515","Triact Therapeutics, Inc.","Private","United States","","","","","","","","",
"1359","Triax Pharmaceuticals","Private","United States","","","","","","","","",
"4822","Tricida, Inc.","Public","United States","","","","","","","","",
"2900","Trigemina, Inc.","Private","United States","","","","","","","","",
"2994","Trillium Therapeutics Inc.","Public","Canada","4192707","CAD","0","-14956948","","0","0","",
"7905","Trimunocor Ltd.","Private","United Kingdom","","","","","","","","",
"3726","Trio Medicines Ltd.","Private","United Kingdom","","","","","","","","",
"2643","TRION Pharma GmbH","Private","Germany","","","","","","","","",
"6623","TrioxBio, Inc.","Private","Israel","","","","","","","","",
"5213","Triphase Accelerator Corporation","Private","Canada","","","","","","","","",
"579","Tris Pharma","Private","United States","","","","","","","","",
"9090","Triumvira Immunologics Inc.","Private","Canada","","","","","","","","",
"5246","Trizell Holding SA","Private","Switzerland","","","","","","","","",
"9117","Trizell Ltd.","Private","United Kingdom","","","","","","","","",
"4279","Trophogen, Inc.","Private","United States","","","","","","","","",
"4695","Trovagene, Inc.","Public","United States","51499710","USD","-3637308","-24225211","-15741849","88361","505404","485336",
"7851","TRPharm AS","Private","Turkey","","","","","","","","",
"9263","TScan Therapeutics, Inc.","Private","United States","","","","","","","","",
"2720","TSD Japan, Inc.","Private","Japan","","","","","","","","",
"7594","TTC Oncology, LLC","Private","United States","","","","","","","","",
"4917","TTY Biopharm Company Limited","Private","Taiwan","","","","","","","","",
"4297","Tunitas Therapeutics, Inc.","Private","United States","","","","","","","","",
"7341","Turning Point Therapeutics, Inc.","Public","United States","","","","","","","","",
"6733","Turnstone Biologics, Inc.","Private","Canada","","","","","","","","",
"8722","Tvardi Therapeutics Inc.","Private","United States","","","","","","","","",
"2957","TVAX Biomedical, LLC","Private","United States","","","","","","","","",
"8690","Twentyeight-Seven Therapeutics ","Private","United States","","","","","","","","",
"3321","TWi Pharmaceuticals, Inc.","Private","Taiwan","","","","","","","","",
"6133","TwoCells Co., Ltd.","Private","Japan","","","","","","","","",
"7430","twoXAR, Inc.","Private","United States","","","","","","","","",
"8172","Tychan Pte. Ltd.","Private","Singapore","","","","","","","","",
"5359","Tyme Technologies, Inc. ","Public","United States","118457303","USD","-4646302","-11666248","-15800461","0","0","0",
"7701","Tzamal Medical Ltd.","Private","Israel","","","","","","","","",
"1328","U.S. Stem Cell, Inc. ","Public","United States","2247461","USD","-134806","-625936","-867153","1503884","5520537","6510364",
"2763","Ube Industries, Ltd.","Public","Japan","","","","","","","","",
"6963","UbiVac","Private","United States","","","","","","","","",
"88","UCB SA","Public","Belgium","","","","","","","","",
"4691","UDG Healthcare plc","Private","Ireland","","","","","","","","",
"3444","Ultragenyx Pharmaceutical Inc.","Public","United States","2799581911","USD","-86210000","-321411000","-360335000","11763000","2612000","37648000",
"4157","ULURU Inc.","Public","United States","4228338","USD","-312611","-962104","-999639","84612","717157","568744",
"2934","UMN Pharma, Inc.","Public","Japan","","","","","","","","",
"2068","Unigene Laboratories, Inc.","Public","United States","28793","USD","-3746444","-6268774","-8115397","613772","9438153","8300642",
"4795","Uniquest Pty Limited","Public","Australia","","","","","","","","",
"3931","uniQure N.V.","Public","Netherlands","1980616587","USD","-15988000","-63800000","-74717000","3148000","13107000","12260000",
"5048","United Biomedical, Inc. ","Private","United States","","","","","","","","",
"385","United Therapeutics Corporation","Public","United States","3517921136","USD","159000000","845900000","846000000","412700000","1725300000","1711100000",
"8284","UNITY Biotechnology, Inc.","Public","United States","","","","","","","","",
"4519","Universite de Montreal","Private","Canada","","","","","","","","",
"3503","University College London","Private","United Kingdom","","","","","","","","",
"4244","University Health Network","Private","Canada","","","","","","","","",
"4250","University Hospital of Regensburg","Private","Germany","","","","","","","","",
"5422","University of Bern","Private","Switzerland","","","","","","","","",
"4231","University of California, Los Angeles","Private","United States","","","","","","","","",
"7037","University of California, San Diego","Private","United States","","","","","","","","",
"4334","University of California, San Francisco","Private","United States","","","","","","","","",
