Company ID,Company Name,Symbol,Company Type (Public/Private),Company Group,Country,Market Cap,Currency,Number of Employees Qtr,Number of Employees Ann,Number of Employees TTM
8231,"StemSynergy Therapeutics, Inc.",,Private,Biotech Industry,United States,,,,,
8232,"Vividion Therapeutics, Inc.",,Private,Biotech Industry,United States,,,,,
8233,Pharmstandard JSC,,Private,Biotech Industry,Russia,,,,,
8234,"Homology Medicines, Inc.",FIXX,Public,Biotech Industry,United States,,,,,
8235,Moleac Pte Ltd.,,Private,Biotech Industry,Singapore,,,,,
8236,Tottori University,,Private,Other,Japan,,,,,
8237,"V ClinBio, Inc.",,Private,Biotech Industry,United States,,,,,
8239,Cellix Bio Private Limited,,Private,Biotech Industry,India,,,,,
8241,"GenStem Therapeutics, Inc.",,Private,Biotech Industry,United States,,,,,
8242,Ohm Oncology,,Private,Biotech Industry,United States,,,,,
8244,Optera Therapeutics Corp.,,Private,Biotech Industry,United States,,,,,
8245,"Zeno Pharmaceuticals, Inc.",,Private,Biotech Industry,United States,,,,,
8249,"JW Therapeutics Co., Ltd",,Private,Biotech Industry,China,,,,,
8250,"Cyteir Therapeutics, Inc.",,Private,Biotech Industry,United States,,,,,
8251,"Aveta Biomics, Inc",,Private,Biotech Industry,United States,,,,,
8255,Duchenne UK,,Private,Biotech Industry,United Kingdom,,,,,
8256,XW Laboratories Inc.,,Private,Biotech Industry,China,,,,,
8257,"Orbis Biosciences, Inc. ",,Private,Biotech Industry,United States,,,,,
8261,"IDEAYA Biosciences, Inc.",IDYA,Public,Biotech Industry,United States,,,,,
8262,Escalier Biosciences BV,,Private,Biotech Industry,United States,,,,,
8266,Atlas Molecular Pharma,,Private,Biotech Industry,Spain,,,,,
8268,SignalRx Pharmaceuticals Inc.,,Private,Biotech Industry,United States,,,,,
8277,Pharmenterprises LLC,,Private,Biotech Industry,Russia,,,,,
8278,Virtuvax BV,,Private,Biotech Industry,Netherlands,,,,,
8284,"UNITY Biotechnology, Inc.",UBX,Public,Biotech Industry,United States,,,,,
8285,Neuronax,,Private,Biotech Industry,France,,,,,
8289,"Barricade Therapeutics, Corp.",,Private,Biotech Industry,United States,,,,,
8292,"ProMab Biotechnologies, Inc.",,Private,Biotech Industry,United States,,,,,
8293,Prothix B.V.,,Private,Biotech Industry,Netherlands,,,,,
8294,Deinove SA,EGP: ALDEI,Public,Biotech Industry,France,,,,,
8295,Regeneus Ltd.,RGS:AU,Public,Biotech Industry,Australia,,,,,
8297,2-BBB Medicines BV,,Private,Biotech Industry,Netherlands,,,,,
8299,Addmedica  SAS,,Private,Biotech Industry,France,,,,,
8302,Arrevus Inc. ,,Private,Biotech Industry,United States,,,,,
8303,Cyxone AB,CYXO:SS,Public,Biotech Industry,Sweden,,,,,
8305,Global Drug Development Centre (GDCC) China,,Private,Biotech Industry,China,,,,,
8308,Cannabics Pharmaceuticals Inc.,CNBX,Public,Biotech Industry,United States,34978133,USD,0,8,0
8309,C4X Discovery Holdings plc,,Private,Biotech Industry,United Kingdom,,,,,
8310,"REVOLUTION Medicines, Inc.",,Private,Biotech Industry,United States,,,,,
8311,Shanghai Advanced Research Institute (SARI),,Private,Biotech Industry,China,,,,,
8313,CT Atlantic AG,,Private,Biotech Industry,Switzerland,,,,,
8315,"CYTLIMIC, Inc.",,Private,Biotech Industry,Japan,,,,,
8316,"Allogene Therapeutics, Inc.",ALLO,Public,Biotech Industry,United States,,,,,
8320,"Bravos Biosciences, LLC.",,Private,Biotech Industry,United States,,,,,
8321,"Kymera Therapeutics, LLC.",,Private,Biotech Industry,United States,,,,,
8322,Terns Pharmaceuticals Inc.,,Private,Biotech Industry,United States,,,,,
8323,EpiDestiny Inc.,,Private,Biotech Industry,United States,,,,,
8324,QurAlis Corporation,,Private,Biotech Industry,United States,,,,,
8329,Deep Genomics Inc.,,Private,Biotech Industry,Canada,,,,,
8330,Petra Pharma Corporation,,Private,Biotech Industry,United States,,,,,
8331,RubrYc Therapeutics,,Private,Biotech Industry,United States,,,,,
8333,Prayog Labs LLC,,Private,Biotech Industry,United States,,,,,
8335,Searchlight Pharma Inc.,,Private,Biotech Industry,Canada,,,,,
8337,"SpinalCyte, LLC",,Private,Biotech Industry,United States,,,,,
8339,Carnot Laboratorios,,Private,Biotech Industry,Mexico,,,,,
8342,ITBMed AB,,Private,Biotech Industry,Sweden,,,,,
8344,Pharmbio Korea Inc.,,Private,Biotech Industry,Korea (South),,,,,
8347,Tetherex Pharmaceuticals Corporation,,Private,Biotech Industry,United States,,,,,
8348,Laboratorio Farmaceutico CT Srl,,Private,Biotech Industry,Italy,,,,,
8349,"NT Pharmaceuticals Co., Ltd.",,Private,Biotech Industry,China,,,,,
8350,EnduRx Pharmaceuticals,,Private,Biotech Industry,United States,,,,,
8351,"Zhejiang Teruisi Biopharmaceutical, Inc.",,Private,Biotech Industry,China,,,,,
8353,Peptron inc.,087010:KS,Public,Biotech Industry,Korea (South),,,,,
8354,HitGen Ltd,,Private,Biotech Industry,China,,,,,
8356,"Nalpropion Pharmaceuticals, Inc.",,Private,Biotech Industry,United States,,,,,
8357,"Tanvex BioPharma, Inc.",TWSE: 6541,Public,Biotech Industry,Taiwan,,,,,
8358,"Lin Bioscience, Inc.",,Private,Biotech Industry,Taiwan,,,,,
8359,Cedilla Therapeutics,,Private,Biotech Industry,United States,,,,,
8360,Vactech Oy,,Private,Biotech Industry,Finland,,,,,
8361,Gongwin Biopharm Co. Ltd.,6617:TT,Public,Biotech Industry,Taiwan,,,,,
8362,"Tonghua Dongbao Pharmaceutical Co., Ltd",600867:CH,Public,Biotech Industry,China,,,,,
8363,MatriSys Bioscience,,Private,Biotech Industry,United States,,,,,
8364,Kodiak Sciences Inc.,KOD,Public,Biotech Industry,United States,,,,,
8365,BGN Technologies,,Private,Biotech Industry,Israel,,,,,
8366,Reprocell Inc.,,Public,Biotech Industry,Japan,,,,,
8367,Crescendo Biologics Ltd.,,Private,Biotech Industry,United Kingdom,,,,,
8368,"MAGiQ Therapeutics, Inc.",,Private,Biotech Industry,United States,,,,,
8369,"Attenua, Inc.",,Private,Biotech Industry,United States,,,,,
8370,Atterx Biotherapeutics,,Private,Biotech Industry,United States,,,,,
8372,Outpost Medicine,,Private,Biotech Industry,United States,,,,,
8373,"ECI Pharmaceuticals, LLC",,Private,Biotech Industry,United States,,,,,
8375,"Invenra, Inc.",,Private,Biotech Industry,United States,,,,,
8376,"MenoGeniX, Inc.",,Private,Biotech Industry,United States,,,,,
8378,"Azevedos Industria Farmaceutica, S.A.",,Private,Biotech Industry,Portugal,,,,,
8383,Scythian Biosciences Corp.,SCCYF,Public,Biotech Industry,Canada,,,,,
8384,"Anji Pharmaceuticals, Inc.",,Private,Biotech Industry,China,,,,,
8388,Lunatus,,Private,Biotech Industry,United Arab Emirates,,,,,
8392,Hebei Changshan Biochemical Pharmaceutical Co. Ltd,300255:CH,Public,Biotech Industry,China,,,,,
8396,"Cellid, Inc.",,Private,Biotech Industry,Korea (South),,,,,
8397,Heaton-Brown Life Sciences,,Private,Biotech Industry,United States,,,,,
8398,"AI Therapeutics, Inc.",,Private,Biotech Industry,United States,,,,,
8400,Jiangsu Ambition Medical,,Private,Biotech Industry,China,,,,,
8404,HiFiBiO SAS,,Private,Biotech Industry,France,,,,,
8406,"Qilu Pharmaceutical Co., Ltd.",,Private,Biotech Industry,China,,,,,
8407,"Prevacus, Inc.",,Private,Biotech Industry,United States,,,,,
8410,"MaxCyte, Inc.",MXCT:LN,Public,Biotech Industry,United States,,,,,
8412,Stabilitech Biopharma Ltd.,,Private,Biotech Industry,United Kingdom,,,,,
8413,Curevo Inc.,,Private,Biotech Industry,United States,,,,,
8414,"Kronos Bio, Inc.",,Private,Biotech Industry,United States,,,,,
8416,"Epigen Biosciences, Inc.",,Private,Biotech Industry,United States,,,,,
8417,"Bloom Science, Inc.",,Private,Biotech Industry,United States,,,,,
8418,Darman Ara Co.,,Private,Biotech Industry,Iran,,,,,
8419,Rain Therapeutics Inc.,,Private,Biotech Industry,United States,,,,,
8421,"Hsiri Therapeutics, Inc.",,Private,Biotech Industry,United States,,,,,
8422,"Newsoara Biopharma Co., Ltd.",,Private,Biotech Industry,China,,,,,
8425,"Ascent Therapeutics, Co., Ltd.",,Private,Biotech Industry,Japan,,,,,
8427,Centurion BioPharma Corporation,,Private,Biotech Industry,United States,,,,,
8428,"DMD Therapeutics, Inc.",,Private,Biotech Industry,United States,,,,,
8429,"Mitochon Pharmaceuticals, Inc.",,Private,Biotech Industry,United States,,,,,
8430,SQZ Biotech,,Private,Biotech Industry,United States,,,,,
8431,OliPass,,Private,Biotech Industry,Korea (South),,,,,
8432,"Exonics Therapeutics, Inc.",,Private,Biotech Industry,United States,,,,,
8434,MorEx Development Partners LLP,,Private,Biotech Industry,United Kingdom,,,,,
8435,"TMS Co., Ltd.",,Private,Biotech Industry,Japan,,,,,
8436,"XORTX Therapeutics, Inc.",XRTXF,Public,Biotech Industry,Canada,,,,,
8440,Complement Pharma,,Private,Biotech Industry,Netherlands,,,,,
8444,"Tremeau Pharmaceuticals, Inc.",,Private,Biotech Industry,United States,,,,,
8445,Haemo Pharma GmbH,,Private,Biotech Industry,Australia,,,,,
8446,"GLIA, LLC",,Private,Biotech Industry,United States,,,,,
8448,"Wellspring Biosciences, Inc.",,Private,Biotech Industry,United States,,,,,
8449,Antag Therapeutics ApS,,Private,Biotech Industry,Denmark,,,,,
8450,Biozeus Desenvolvimento de Produtos Biofarmacêuticos S.A.,,Private,Biotech Industry,Brazil,,,,,
8452,DyAnsys Inc.,,Private,Biotech Industry,United States,,,,,
8456,Kallyope Inc.,,Private,Biotech Industry,United States,,,,,
8457,"Aquinnah Pharmaceuticals, Inc.",,Private,Biotech Industry,United States,,,,,
8458,Quintis Ltd.,ASX:QIN,Public,Biotech Industry,Australia,,,,,
8459,"Acurx Pharmaceuticals, LLC",,Private,Biotech Industry,United States,,,,,
8460,"ROHTO Pharmaceutical Co., Ltd.",,Public,Biotech Industry,Japan,,,,,
8461,Osprey Pharmaceuticals,,Private,Biotech Industry,United States,,,,,
8463,Viramal Limited,,Private,Biotech Industry,United Kingdom,,,,,
8465,Taiwan Specialty Pharma Corp.,,Private,Biotech Industry,Taiwan,,,,,
8466,"GNT Biotech & Medicals Co., Ltd.",TPEx:7427,Public,Biotech Industry,Taiwan,,,,,
8467,Accord Healthcare Ltd.,,Private,Biotech Industry,India,,,,,
8468,Diakonos Research Ltd.,,Private,Biotech Industry,United States,,,,,
8471,NodThera Limited,,Private,Biotech Industry,United Kingdom,,,,,
8473,Celon Pharma S.A.,CLNPLN:LN,Public,Biotech Industry,Poland,,,,,
8474,"Skyhawk Therapeutics, Inc.",,Private,Biotech Industry,United States,,,,,
8475,Infant Bacterial Therapeutics AB,IBTB:FN,Public,Biotech Industry,Sweden,,,,,
8476,"Akero Therapeutics, Inc.",AKRO,Public,Biotech Industry,United States,,,,,
8480,"Kangpu Biopharmaceuticals, Ltd.",,Private,Biotech Industry,China,,,,,
8484,Covis Pharma B.V.,,Private,Biotech Industry,Switzerland,,,,,
8488,"Civi Biopharma, Inc.",,Private,Biotech Industry,United States,,,,,
8489,"J-Pharma Co., Ltd.",,Private,Biotech Industry,Japan,,,,,
8491,Caelus Health BV,,Private,Biotech Industry,Netherlands,,,,,
8499,Viscofan BioEngineering,,Private,Biotech Industry,Germany,,,,,
8500,"SAMA Pharma Co., Ltd.",009300:KS,Public,Biotech Industry,Korea (South),,,,,
8507,"Aeromics, Inc. ",,Private,Biotech Industry,United States,,,,,
8512,Recursion Pharmaceuticals LLC,,Private,Biotech Industry,United States,,,,,
8520,Applied Therapeutics Inc.,APLT,Public,Biotech Industry,United States,,,,,
8522,Eurocine Vaccines AB,EUCI:SS,Public,Biotech Industry,Sweden,,,,,
8523,Oyster Point Pharma Inc.,,Private,Biotech Industry,United States,,,,,
8524,Xbrane Biopharma AB,XBRANE:SS,Public,Biotech Industry,Sweden,,,,,
8526,"RiMO Therapeutics, Inc.",,Private,Biotech Industry,United States,,,,,
8531,"SupremeCure Pharma, Inc.",,Private,Biotech Industry,Taiwan,,,,,
8537,"Kunming Pharmaceuticals, Inc.",600422:CH,Public,Biotech Industry,China,,,,,
8538,"Exela Pharma Sciences, LLC",,Private,Biotech Industry,United States,,,,,
8539,Essex Bio-Technology Limited,1061:HK,Public,Biotech Industry,China,,,,,
8544,"Promo-Med, LLC",,Private,Biotech Industry,Russia,,,,,
8546,CCM Pharma Solutions,,Private,Biotech Industry,,,,,,
8549,Laurel Venture Capital,,Private,Biotech Industry,China,,,,,
8551,University of South Florida,,Private,Other,United States,,,,,
8553,"Viscogliosi Brothers, LLC",,Private,Biotech Industry,United States,,,,,
8554,AFYX Therapeutics,,Private,Biotech Industry,Denmark,,,,,
8567,Albumedix Ltd.,,Private,Biotech Industry,United Kingdom,,,,,
8575,"Presbyopia Therapies, LLC",,Private,Biotech Industry,United States,,,,,
8580,Vasomune Inc.,,Private,Biotech Industry,Canada,,,,,
8582,Mycovia Pharmaceuticals,,Private,Biotech Industry,United States,,,,,
8583,Selenity Therapeutics,,Private,Biotech Industry,United States,,,,,
8585,Veana Therapeutics Inc.,,Private,Biotech Industry,United States,,,,,
8588,Glycomine Inc.,,Private,Biotech Industry,United Kingdom,,,,,
8593,"Luoxin Pharmaceutical Group Co., Ltd.",8058:HK,Public,Biotech Industry,China,,,,,
8594,"Teneobio, Inc.",,Private,Biotech Industry,United States,,,,,
8595,"Lacerta Therapeutics, Inc.",,Private,Biotech Industry,United States,,,,,
8596,Ambys Medicines,,Private,Biotech Industry,United States,,,,,
8598,Altum Pharmaceuticals Inc.,,Private,Biotech Industry,Canada,,,,,
8599,"Partner Therapeutics, Inc.",,Private,Biotech Industry,United States,,,,,
8602,"First Wave Bio, Inc.",,Private,Biotech Industry,United States,,,,,
8603,"Circadian Therapeutics, Ltd.",,Private,Biotech Industry,United Kingdom,,,,,
8605,NovaGo Therapeutics AG,,Private,Biotech Industry,Switzerland,,,,,
8606,"PIN Pharma, Inc.",,Private,Biotech Industry,United States,,,,,
8607,"Sonnet BioTherapeutics, Inc",,Private,Biotech Industry,United States,,,,,
8608,Amphera B.V.,,Private,Biotech Industry,Netherlands,,,,,
8611,Magnolia Neurosciences Corporation,,Private,Biotech Industry,United States,,,,,
8612,"Bugworks Research, Inc.",,Private,Biotech Industry,United States,,,,,
8613,Dystrogen Therapeutics S.A.,,Private,Biotech Industry,United States,,,,,
8614,Haplogen GmbH,,Private,Biotech Industry,Austria,,,,,
8615,"HLB LifeScience Co., Ltd.",A067630:KS,Public,Biotech Industry,Korea (South),,,,,
8618,"US Biotest, Inc",,Private,Biotech Industry,United States,,,,,
8619,"Prismic Pharmaceuticals, Inc.",,Private,Biotech Industry,United States,,,,,
8620,"Innovative Med Concepts, LLC",,Private,Biotech Industry,United States,,,,,
8622,Peptide Logic LLC,,Private,Biotech Industry,United States,,,,,
8624,"Genome Protection, Inc.",,Private,Biotech Industry,United States,,,,,
8626,"Nihon Medi-Physics Co., Ltd.",,Private,Biotech Industry,Japan,,,,,
8628,Immune System Key Ltd.,,Private,Biotech Industry,Israel,,,,,
8631,HB Human BioScience S.A.S,,Private,Biotech Industry,Colombia,,,,,
8632,Douglas Pharmaceuticals Limited,,Private,Biotech Industry,New Zealand,,,,,
8633,Blueberry Therapeutics Ltd.,,Private,Biotech Industry,United Kingdom,,,,,
8634,"IGEM Therapeutics, Ltd.",,Private,Biotech Industry,United Kingdom,,,,,
8635,Attune Pharmaceuticals,,Private,Biotech Industry,United States,,,,,
8636,"eXIthera Pharmaceuticals, Inc.",,Private,Biotech Industry,United States,,,,,
8637,Osaka University,,Private,Biotech Industry,Japan,,,,,
8638,"AriBio Co., Ltd.",,Private,Biotech Industry,Korea (South),,,,,
8639,Biosceptre International Limited,,Private,Biotech Industry,United Kingdom,,,,,
8642,COMPASS Pathways,,Private,Biotech Industry,United Kingdom,,,,,
8645,Bridge Biotherapeutics Inc.,,Private,Biotech Industry,Korea (South),,,,,
8649,amcure GmbH,,Private,Biotech Industry,Germany,,,,,
8651,"Shanghai Biomabs Pharmaceutical Co., Ltd.",,Private,Biotech Industry,China,,,,,
8656,"Gila Therapeutics, Inc.",,Private,Biotech Industry,United States,,,,,
8657,Pherecydes Pharma SA,,Private,Biotech Industry,France,,,,,
8659,LifeMax Healthcare International Corporation,,Private,Biotech Industry,United States,,,,,
8661,"3D Medicines Co., Ltd.",,Private,Biotech Industry,China,,,,,
8662,Alphamab Oncology,,Private,Biotech Industry,China,,,,,
8663,CAMP4 Therapeutics,,Private,Biotech Industry,United States,,,,,
8664,"Ion Channel Innovations, LLC.",,Private,Biotech Industry,United States,,,,,
8665,Beactica AB,,Private,Biotech Industry,Sweden,,,,,
8666,TheraNexus,ALTHX:FP,Public,Biotech Industry,France,,,,,
8667,Sichuan Kelun Pharmaceutical Co Ltd.,00242:SHE,Public,Biotech Industry,China,,,,,
8670,"KinoPharma, Inc.",,Private,Biotech Industry,Japan,,,,,
8671,"STERO Biotechs, Ltd.",,Private,Biotech Industry,Israel,,,,,
8672,Qu Biologics Inc.,,Private,Biotech Industry,Canada,,,,,
8675,"DeuteRx, LLC",,Private,Biotech Industry,United States,,,,,
8678,Rongchang Biopharmaceutical Co Ltd,,Private,Biotech Industry,China,,,,,
8681,"OS Therapies, LLC",,Private,Biotech Industry,United States,,,,,
8682,Microbio Group,,Private,Biotech Industry,Taiwan,,,,,
8683,Evox Therapeutics Limited,,Private,Biotech Industry,United Kingdom,,,,,
8684,Huons Co. Ltd.,243070:KS,Public,Biotech Industry,Korea (South),,,,,
8686,Venus Remedies Limited,BSE:526953,Public,Biotech Industry,India,,,,,
8688,"YooYoung Pharmaceutical Co., Ltd.",,Private,Biotech Industry,Korea (South),,,,,
8690,Twentyeight-Seven Therapeutics ,,Private,Biotech Industry,United States,,,,,
8693,Samabriva,,Private,Biotech Industry,France,,,,,
8694,ORYX GmbH & Co. KG,,Private,Biotech Industry,Germany,,,,,
8697,"Alector, Inc.",ALEC,Public,Biotech Industry,United States,,,,,
8698,Follicum AB,,Private,Biotech Industry,Sweden,,,,,
8699,Adrenomed AG,,Private,Biotech Industry,Germany,,,,,
8700,Primex Pharmaceuticals Ltd.,,Private,Biotech Industry,Switzerland,,,,,
8701,Faraday Pharmaceuticals,,Private,Biotech Industry,United States,,,,,
8703,Allysta Pharmaceuticals,,Private,Biotech Industry,United States,,,,,
8704,Impression Healthcare Limited,IHL:AU,Public,Biotech Industry,Australia,,,,,
8705,Privo Technologies Inc.,,Private,Biotech Industry,United States,,,,,
8706,"Dizal (Jiangsu) Pharmaceutical Co., Ltd.",,Private,Biotech Industry,China,,,,,
8707,"Gene Therapy Research Institution Co., Ltd.",,Private,Biotech Industry,Japan,,,,,
8708,"Respivant Sciences, Inc.",,Private,Biotech Industry,United States,,,,,
8709,Peregrine Ophthalmic Pte Ltd,,Private,Biotech Industry,Singapore,,,,,
8710,Sintetica SA,,Private,Biotech Industry,Switzerland,,,,,
8712,"Equillium, Inc.",EQ,Public,Biotech Industry,United States,,,,,
8713,Tikcro Technologies Ltd.,TIKRF,Public,Biotech Industry,Israel,,,,,
8714,"LIB Therapeutics, LLC",,Private,Biotech Industry,United States,,,,,
8718,"Silverback Therapeutics, Inc.",,Private,Biotech Industry,United States,,,,,
8720,Oswaldo Cruz Foundation,,Private,Biotech Industry,Brazil,,,,,
8722,Tvardi Therapeutics Inc.,,Private,Biotech Industry,United States,,,,,
8725,"Cardurion Pharmaceuticals, LLC",,Private,Biotech Industry,United States,,,,,
8726,Immunogenics LLC,,Private,Biotech Industry,United States,,,,,
8727,"SiteOne Therapeutics, Inc.",,Private,Biotech Industry,United States,,,,,
8728,"Orphan Star Therapeutics, LLC",,Private,Biotech Industry,United States,,,,,
8729,"Beijing Fengshuo Weikang Technology Development Co., Ltd.",,Private,Biotech Industry,China,,,,,
8730,Suzhou Kintor Pharmaceutical Inc.,,Private,Biotech Industry,China,,,,,
8731,GlyTherix Ltd,,Private,Biotech Industry,Australia,,,,,
8733,"Lyra Therapeutics, Inc.",,Private,Biotech Industry,United States,,,,,
8735,"LogicBio Therapeutics, Inc.",LOGC,Public,Biotech Industry,United States,,,,,
8738,"Decibel Therapeutics, Inc.",,Private,Biotech Industry,United States,,,,,
8740,Emerald Health Sciences Inc.,,Private,Biotech Industry,United States,,,,,
8741,Closter Pharma SAS,,Private,Biotech Industry,Colombia,,,,,
8743,TransThera Biosciences Co. Ltd,,Private,Biotech Industry,China,,,,,
8749,"Modis Therapeutics, Inc.",,Private,Biotech Industry,United States,,,,,
8751,VelosBio Inc. ,,Private,Biotech Industry,United States,,,,,
8752,"Dragonfly Therapeutics, Inc.",,Private,Biotech Industry,United States,,,,,
8753,Accendatech Co. Ltd.,,Private,Biotech Industry,United States,,,,,
8757,Compass Therapeutics,,Private,Biotech Industry,United States,,,,,
